id_film_actor,actor_id,film_id,last_update
1608,61,307,2/15/2006 10:05
1609,61,362,2/15/2006 10:05
1610,61,372,2/15/2006 10:05
1611,61,374,2/15/2006 10:05
1612,61,423,2/15/2006 10:05
1613,61,433,2/15/2006 10:05
1614,61,508,2/15/2006 10:05
1615,61,518,2/15/2006 10:05
1616,61,519,2/15/2006 10:05
1617,61,535,2/15/2006 10:05
1618,61,537,2/15/2006 10:05
1619,61,585,2/15/2006 10:05
1620,61,639,2/15/2006 10:05
1621,61,648,2/15/2006 10:05
1622,61,649,2/15/2006 10:05
1623,61,703,2/15/2006 10:05
1624,61,752,2/15/2006 10:05
1625,61,766,2/15/2006 10:05
1626,61,767,2/15/2006 10:05
1627,61,780,2/15/2006 10:05
1628,61,831,2/15/2006 10:05
1629,61,832,2/15/2006 10:05
1630,61,990,2/15/2006 10:05
1631,62,6,2/15/2006 10:05
1632,62,42,2/15/2006 10:05
1633,62,54,2/15/2006 10:05
1634,62,100,2/15/2006 10:05
1635,62,101,2/15/2006 10:05
1636,62,129,2/15/2006 10:05
1637,62,198,2/15/2006 10:05
1638,62,211,2/15/2006 10:05
1639,62,231,2/15/2006 10:05
1640,62,272,2/15/2006 10:05
1641,62,295,2/15/2006 10:05
1642,62,337,2/15/2006 10:05
1643,62,375,2/15/2006 10:05
1644,62,385,2/15/2006 10:05
1645,62,393,2/15/2006 10:05
1646,62,398,2/15/2006 10:05
1647,62,406,2/15/2006 10:05
1648,62,413,2/15/2006 10:05
1649,62,428,2/15/2006 10:05
1650,62,445,2/15/2006 10:05
1651,62,457,2/15/2006 10:05
1652,62,465,2/15/2006 10:05
1653,62,688,2/15/2006 10:05
1654,62,707,2/15/2006 10:05
1655,62,719,2/15/2006 10:05
1656,62,951,2/15/2006 10:05
1657,62,981,2/15/2006 10:05
1658,62,988,2/15/2006 10:05
1659,62,990,2/15/2006 10:05
1660,63,73,2/15/2006 10:05
1661,63,134,2/15/2006 10:05
1662,63,167,2/15/2006 10:05
1663,63,208,2/15/2006 10:05
1664,63,225,2/15/2006 10:05
1665,63,248,2/15/2006 10:05
1666,63,249,2/15/2006 10:05
1667,63,278,2/15/2006 10:05
1668,63,392,2/15/2006 10:05
1669,63,517,2/15/2006 10:05
1670,63,633,2/15/2006 10:05
1671,63,763,2/15/2006 10:05
1672,63,781,2/15/2006 10:05
1673,63,809,2/15/2006 10:05
1674,63,893,2/15/2006 10:05
1675,63,932,2/15/2006 10:05
1676,63,944,2/15/2006 10:05
1677,63,945,2/15/2006 10:05
1678,63,981,2/15/2006 10:05
1679,64,3,2/15/2006 10:05
1680,64,10,2/15/2006 10:05
1681,64,37,2/15/2006 10:05
1682,64,87,2/15/2006 10:05
1683,64,88,2/15/2006 10:05
1684,64,124,2/15/2006 10:05
1685,64,197,2/15/2006 10:05
1686,64,280,2/15/2006 10:05
1687,64,291,2/15/2006 10:05
1688,64,307,2/15/2006 10:05
1689,64,335,2/15/2006 10:05
1690,64,345,2/15/2006 10:05
1691,64,448,2/15/2006 10:05
1692,64,469,2/15/2006 10:05
1693,64,471,2/15/2006 10:05
1694,64,506,2/15/2006 10:05
1695,64,543,2/15/2006 10:05
1696,64,557,2/15/2006 10:05
1697,64,569,2/15/2006 10:05
1698,64,572,2/15/2006 10:05
1699,64,597,2/15/2006 10:05
1700,64,616,2/15/2006 10:05
1701,64,646,2/15/2006 10:05
1702,64,694,2/15/2006 10:05
1703,64,832,2/15/2006 10:05
1704,64,852,2/15/2006 10:05
1705,64,860,2/15/2006 10:05
1706,64,921,2/15/2006 10:05
1707,64,925,2/15/2006 10:05
1708,64,980,2/15/2006 10:05
1709,65,39,2/15/2006 10:05
1710,65,46,2/15/2006 10:05
1711,65,97,2/15/2006 10:05
1712,65,106,2/15/2006 10:05
1713,65,117,2/15/2006 10:05
1714,65,125,2/15/2006 10:05
1715,65,158,2/15/2006 10:05
1716,65,276,2/15/2006 10:05
1717,65,305,2/15/2006 10:05
1718,65,338,2/15/2006 10:05
1719,65,347,2/15/2006 10:05
1720,65,371,2/15/2006 10:05
1721,65,398,2/15/2006 10:05
1722,65,471,2/15/2006 10:05
1723,65,475,2/15/2006 10:05
1724,65,476,2/15/2006 10:05
1725,65,491,2/15/2006 10:05
1726,65,496,2/15/2006 10:05
1727,65,516,2/15/2006 10:05
1728,65,517,2/15/2006 10:05
1729,65,541,2/15/2006 10:05
1730,65,556,2/15/2006 10:05
1731,65,571,2/15/2006 10:05
1732,65,577,2/15/2006 10:05
1733,65,615,2/15/2006 10:05
1734,65,658,2/15/2006 10:05
1735,65,683,2/15/2006 10:05
1736,65,694,2/15/2006 10:05
1737,65,714,2/15/2006 10:05
1738,65,735,2/15/2006 10:05
1739,65,852,2/15/2006 10:05
1740,65,938,2/15/2006 10:05
1741,65,951,2/15/2006 10:05
1742,65,965,2/15/2006 10:05
1743,66,55,2/15/2006 10:05
1744,66,143,2/15/2006 10:05
1745,66,207,2/15/2006 10:05
1746,66,226,2/15/2006 10:05
1747,66,229,2/15/2006 10:05
1748,66,230,2/15/2006 10:05
1749,66,283,2/15/2006 10:05
1750,66,300,2/15/2006 10:05
1751,66,342,2/15/2006 10:05
1752,66,350,2/15/2006 10:05
1753,66,361,2/15/2006 10:05
1754,66,376,2/15/2006 10:05
1755,66,424,2/15/2006 10:05
1756,66,434,2/15/2006 10:05
1757,66,553,2/15/2006 10:05
1758,66,608,2/15/2006 10:05
1759,66,676,2/15/2006 10:05
1760,66,697,2/15/2006 10:05
1761,66,706,2/15/2006 10:05
1762,66,725,2/15/2006 10:05
1763,66,769,2/15/2006 10:05
1764,66,793,2/15/2006 10:05
1765,66,829,2/15/2006 10:05
1766,66,871,2/15/2006 10:05
1767,66,909,2/15/2006 10:05
1768,66,915,2/15/2006 10:05
1769,66,928,2/15/2006 10:05
1770,66,951,2/15/2006 10:05
1771,66,957,2/15/2006 10:05
1772,66,960,2/15/2006 10:05
1773,66,999,2/15/2006 10:05
1774,67,24,2/15/2006 10:05
1775,67,57,2/15/2006 10:05
1776,67,67,2/15/2006 10:05
1777,67,144,2/15/2006 10:05
1778,67,242,2/15/2006 10:05
1779,67,244,2/15/2006 10:05
1780,67,256,2/15/2006 10:05
1781,67,408,2/15/2006 10:05
1782,67,477,2/15/2006 10:05
1783,67,496,2/15/2006 10:05
1784,67,512,2/15/2006 10:05
1785,67,576,2/15/2006 10:05
1786,67,601,2/15/2006 10:05
1787,67,725,2/15/2006 10:05
1788,67,726,2/15/2006 10:05
1789,67,731,2/15/2006 10:05
1790,67,766,2/15/2006 10:05
1791,67,861,2/15/2006 10:05
1792,67,870,2/15/2006 10:05
1793,67,915,2/15/2006 10:05
1794,67,945,2/15/2006 10:05
1795,67,972,2/15/2006 10:05
1796,67,981,2/15/2006 10:05
1797,68,9,2/15/2006 10:05
1798,68,45,2/15/2006 10:05
1799,68,133,2/15/2006 10:05
1800,68,161,2/15/2006 10:05
1801,68,205,2/15/2006 10:05
1802,68,213,2/15/2006 10:05
1803,68,215,2/15/2006 10:05
1804,68,255,2/15/2006 10:05
1805,68,296,2/15/2006 10:05
1806,68,315,2/15/2006 10:05
1807,68,325,2/15/2006 10:05
1808,68,331,2/15/2006 10:05
1809,68,347,2/15/2006 10:05
1810,68,357,2/15/2006 10:05
1811,68,378,2/15/2006 10:05
1812,68,380,2/15/2006 10:05
1813,68,386,2/15/2006 10:05
1814,68,396,2/15/2006 10:05
1815,68,435,2/15/2006 10:05
1816,68,497,2/15/2006 10:05
1817,68,607,2/15/2006 10:05
1818,68,654,2/15/2006 10:05
1819,68,665,2/15/2006 10:05
1820,68,671,2/15/2006 10:05
1821,68,706,2/15/2006 10:05
1822,68,747,2/15/2006 10:05
1823,68,834,2/15/2006 10:05
1824,68,839,2/15/2006 10:05
1825,68,840,2/15/2006 10:05
1826,68,971,2/15/2006 10:05
1827,69,15,2/15/2006 10:05
1828,69,88,2/15/2006 10:05
1829,69,111,2/15/2006 10:05
1830,69,202,2/15/2006 10:05
1831,69,236,2/15/2006 10:05
1832,69,292,2/15/2006 10:05
1833,69,300,2/15/2006 10:05
1834,69,306,2/15/2006 10:05
1835,69,374,2/15/2006 10:05
1836,69,396,2/15/2006 10:05
1837,69,452,2/15/2006 10:05
1838,69,466,2/15/2006 10:05
1839,69,529,2/15/2006 10:05
1840,69,612,2/15/2006 10:05
1841,69,720,2/15/2006 10:05
1842,69,722,2/15/2006 10:05
1843,69,761,2/15/2006 10:05
1844,69,791,2/15/2006 10:05
1845,69,864,2/15/2006 10:05
1846,69,877,2/15/2006 10:05
1847,69,914,2/15/2006 10:05
1848,70,50,2/15/2006 10:05
1849,70,53,2/15/2006 10:05
1850,70,92,2/15/2006 10:05
1851,70,202,2/15/2006 10:05
1852,70,227,2/15/2006 10:05
1853,70,249,2/15/2006 10:05
1854,70,290,2/15/2006 10:05
1855,70,304,2/15/2006 10:05
1856,70,343,2/15/2006 10:05
1857,70,414,2/15/2006 10:05
1858,70,453,2/15/2006 10:05
1859,70,466,2/15/2006 10:05
1860,70,504,2/15/2006 10:05
1861,70,584,2/15/2006 10:05
1862,70,628,2/15/2006 10:05
1863,70,654,2/15/2006 10:05
1864,70,725,2/15/2006 10:05
1865,70,823,2/15/2006 10:05
1866,70,834,2/15/2006 10:05
1867,70,856,2/15/2006 10:05
1868,70,869,2/15/2006 10:05
1869,70,953,2/15/2006 10:05
1870,70,964,2/15/2006 10:05
1871,71,26,2/15/2006 10:05
1872,71,52,2/15/2006 10:05
1873,71,233,2/15/2006 10:05
1874,71,317,2/15/2006 10:05
1875,71,359,2/15/2006 10:05
1876,71,362,2/15/2006 10:05
1877,71,385,2/15/2006 10:05
1878,71,399,2/15/2006 10:05
1879,71,450,2/15/2006 10:05
1880,71,532,2/15/2006 10:05
1881,71,560,2/15/2006 10:05
1882,71,574,2/15/2006 10:05
1883,71,638,2/15/2006 10:05
1884,71,773,2/15/2006 10:05
1885,71,833,2/15/2006 10:05
1886,71,874,2/15/2006 10:05
1887,71,918,2/15/2006 10:05
1888,71,956,2/15/2006 10:05
1889,72,34,2/15/2006 10:05
1890,72,144,2/15/2006 10:05
1891,72,237,2/15/2006 10:05
1892,72,249,2/15/2006 10:05
1893,72,286,2/15/2006 10:05
1894,72,296,2/15/2006 10:05
1895,72,325,2/15/2006 10:05
1896,72,331,2/15/2006 10:05
1897,72,405,2/15/2006 10:05
1898,72,450,2/15/2006 10:05
1899,72,550,2/15/2006 10:05
1900,72,609,2/15/2006 10:05
1901,72,623,2/15/2006 10:05
1902,72,636,2/15/2006 10:05
1903,72,640,2/15/2006 10:05
1904,72,665,2/15/2006 10:05
1905,72,718,2/15/2006 10:05
1906,72,743,2/15/2006 10:05
1907,72,757,2/15/2006 10:05
1908,72,773,2/15/2006 10:05
1909,72,854,2/15/2006 10:05
1910,72,865,2/15/2006 10:05
1911,72,938,2/15/2006 10:05
1912,72,956,2/15/2006 10:05
1913,72,964,2/15/2006 10:05
1914,72,969,2/15/2006 10:05
1915,73,36,2/15/2006 10:05
1916,73,45,2/15/2006 10:05
1917,73,51,2/15/2006 10:05
1918,73,77,2/15/2006 10:05
1919,73,148,2/15/2006 10:05
1920,73,245,2/15/2006 10:05
1921,73,275,2/15/2006 10:05
1922,73,322,2/15/2006 10:05
1923,73,374,2/15/2006 10:05
1924,73,379,2/15/2006 10:05
1925,73,467,2/15/2006 10:05
1926,73,548,2/15/2006 10:05
1927,73,561,2/15/2006 10:05
1928,73,562,2/15/2006 10:05
1929,73,565,2/15/2006 10:05
1930,73,627,2/15/2006 10:05
1931,73,666,2/15/2006 10:05
1932,73,667,2/15/2006 10:05
1933,73,707,2/15/2006 10:05
1934,73,748,2/15/2006 10:05
1935,73,772,2/15/2006 10:05
1936,73,823,2/15/2006 10:05
1937,73,936,2/15/2006 10:05
1938,73,946,2/15/2006 10:05
1939,73,950,2/15/2006 10:05
1940,73,998,2/15/2006 10:05
1941,74,28,2/15/2006 10:05
1942,74,44,2/15/2006 10:05
1943,74,117,2/15/2006 10:05
1944,74,185,2/15/2006 10:05
1945,74,192,2/15/2006 10:05
1946,74,203,2/15/2006 10:05
1947,74,263,2/15/2006 10:05
1948,74,321,2/15/2006 10:05
1949,74,415,2/15/2006 10:05
1950,74,484,2/15/2006 10:05
1951,74,503,2/15/2006 10:05
1952,74,537,2/15/2006 10:05
1953,74,543,2/15/2006 10:05
1954,74,617,2/15/2006 10:05
1955,74,626,2/15/2006 10:05
1956,74,637,2/15/2006 10:05
1957,74,663,2/15/2006 10:05
1958,74,704,2/15/2006 10:05
1959,74,720,2/15/2006 10:05
1960,74,747,2/15/2006 10:05
1961,74,780,2/15/2006 10:05
1962,74,804,2/15/2006 10:05
1963,74,834,2/15/2006 10:05
1964,74,836,2/15/2006 10:05
1965,74,848,2/15/2006 10:05
1966,74,872,2/15/2006 10:05
1967,74,902,2/15/2006 10:05
1968,74,956,2/15/2006 10:05
1969,75,12,2/15/2006 10:05
1970,75,34,2/15/2006 10:05
1971,75,143,2/15/2006 10:05
1972,75,170,2/15/2006 10:05
1973,75,222,2/15/2006 10:05
1974,75,301,2/15/2006 10:05
1975,75,347,2/15/2006 10:05
1976,75,372,2/15/2006 10:05
1977,75,436,2/15/2006 10:05
1978,75,445,2/15/2006 10:05
1979,75,446,2/15/2006 10:05
1980,75,492,2/15/2006 10:05
1981,75,498,2/15/2006 10:05
1982,75,508,2/15/2006 10:05
1983,75,541,2/15/2006 10:05
1984,75,547,2/15/2006 10:05
1985,75,579,2/15/2006 10:05
1986,75,645,2/15/2006 10:05
1987,75,667,2/15/2006 10:05
1988,75,744,2/15/2006 10:05
1989,75,764,2/15/2006 10:05
1990,75,780,2/15/2006 10:05
1991,75,870,2/15/2006 10:05
1992,75,920,2/15/2006 10:05
1993,76,60,2/15/2006 10:05
1994,76,66,2/15/2006 10:05
1995,76,68,2/15/2006 10:05
1996,76,95,2/15/2006 10:05
1997,76,122,2/15/2006 10:05
1998,76,187,2/15/2006 10:05
1999,76,223,2/15/2006 10:05
2000,76,234,2/15/2006 10:05
2001,76,251,2/15/2006 10:05
2002,76,348,2/15/2006 10:05
2003,76,444,2/15/2006 10:05
2004,76,464,2/15/2006 10:05
2005,76,474,2/15/2006 10:05
2006,76,498,2/15/2006 10:05
2007,76,568,2/15/2006 10:05
2008,76,604,2/15/2006 10:05
2009,76,606,2/15/2006 10:05
2010,76,642,2/15/2006 10:05
2011,76,648,2/15/2006 10:05
2012,76,650,2/15/2006 10:05
2013,76,709,2/15/2006 10:05
2014,76,760,2/15/2006 10:05
2015,76,765,2/15/2006 10:05
2016,76,781,2/15/2006 10:05
2017,76,850,2/15/2006 10:05
2018,76,862,2/15/2006 10:05
2019,76,866,2/15/2006 10:05
2020,76,870,2/15/2006 10:05
2021,76,912,2/15/2006 10:05
2022,76,935,2/15/2006 10:05
2023,76,958,2/15/2006 10:05
2024,77,13,2/15/2006 10:05
2025,77,22,2/15/2006 10:05
2026,77,40,2/15/2006 10:05
2027,77,73,2/15/2006 10:05
2028,77,78,2/15/2006 10:05
2029,77,153,2/15/2006 10:05
2030,77,224,2/15/2006 10:05
2031,77,240,2/15/2006 10:05
2032,77,245,2/15/2006 10:05
2033,77,261,2/15/2006 10:05
2034,77,343,2/15/2006 10:05
2035,77,442,2/15/2006 10:05
2036,77,458,2/15/2006 10:05
2037,77,538,2/15/2006 10:05
2038,77,566,2/15/2006 10:05
2039,77,612,2/15/2006 10:05
2040,77,635,2/15/2006 10:05
2041,77,694,2/15/2006 10:05
2042,77,749,2/15/2006 10:05
2043,77,938,2/15/2006 10:05
2044,77,943,2/15/2006 10:05
2045,77,963,2/15/2006 10:05
2046,77,969,2/15/2006 10:05
2047,77,993,2/15/2006 10:05
2048,78,86,2/15/2006 10:05
2049,78,239,2/15/2006 10:05
2050,78,260,2/15/2006 10:05
2051,78,261,2/15/2006 10:05
2052,78,265,2/15/2006 10:05
2053,78,301,2/15/2006 10:05
2054,78,387,2/15/2006 10:05
2055,78,393,2/15/2006 10:05
2056,78,428,2/15/2006 10:05
2057,78,457,2/15/2006 10:05
2058,78,505,2/15/2006 10:05
2059,78,520,2/15/2006 10:05
2060,78,530,2/15/2006 10:05
2061,78,549,2/15/2006 10:05
2062,78,552,2/15/2006 10:05
2063,78,599,2/15/2006 10:05
2064,78,670,2/15/2006 10:05
2065,78,674,2/15/2006 10:05
2066,78,689,2/15/2006 10:05
2067,78,762,2/15/2006 10:05
2068,78,767,2/15/2006 10:05
2069,78,811,2/15/2006 10:05
2070,78,852,2/15/2006 10:05
2071,78,880,2/15/2006 10:05
2072,78,963,2/15/2006 10:05
2073,78,968,2/15/2006 10:05
2074,79,32,2/15/2006 10:05
2075,79,33,2/15/2006 10:05
2076,79,40,2/15/2006 10:05
2077,79,141,2/15/2006 10:05
2078,79,205,2/15/2006 10:05
2079,79,230,2/15/2006 10:05
2080,79,242,2/15/2006 10:05
2081,79,262,2/15/2006 10:05
2082,79,267,2/15/2006 10:05
2083,79,269,2/15/2006 10:05
2084,79,299,2/15/2006 10:05
2085,79,367,2/15/2006 10:05
2086,79,428,2/15/2006 10:05
2087,79,430,2/15/2006 10:05
2088,79,473,2/15/2006 10:05
2089,79,607,2/15/2006 10:05
2090,79,628,2/15/2006 10:05
2091,79,634,2/15/2006 10:05
2092,79,646,2/15/2006 10:05
2093,79,727,2/15/2006 10:05
2094,79,750,2/15/2006 10:05
2095,79,753,2/15/2006 10:05
2096,79,769,2/15/2006 10:05
2097,79,776,2/15/2006 10:05
2098,79,788,2/15/2006 10:05
2099,79,840,2/15/2006 10:05
2100,79,853,2/15/2006 10:05
2101,79,916,2/15/2006 10:05
2102,80,69,2/15/2006 10:05
2103,80,118,2/15/2006 10:05
2104,80,124,2/15/2006 10:05
2105,80,175,2/15/2006 10:05
2106,80,207,2/15/2006 10:05
2107,80,212,2/15/2006 10:05
2108,80,260,2/15/2006 10:05
2109,80,262,2/15/2006 10:05
2110,80,280,2/15/2006 10:05
2111,80,341,2/15/2006 10:05
2112,80,342,2/15/2006 10:05
2113,80,343,2/15/2006 10:05
2114,80,362,2/15/2006 10:05
2115,80,436,2/15/2006 10:05
2116,80,475,2/15/2006 10:05
2117,80,553,2/15/2006 10:05
2118,80,619,2/15/2006 10:05
2119,80,622,2/15/2006 10:05
2120,80,680,2/15/2006 10:05
2121,80,687,2/15/2006 10:05
2122,80,688,2/15/2006 10:05
2123,80,709,2/15/2006 10:05
2124,80,788,2/15/2006 10:05
2125,80,807,2/15/2006 10:05
2126,80,858,2/15/2006 10:05
2127,80,888,2/15/2006 10:05
2128,80,941,2/15/2006 10:05
2129,80,979,2/15/2006 10:05
2130,81,4,2/15/2006 10:05
2131,81,11,2/15/2006 10:05
2132,81,59,2/15/2006 10:05
2133,81,89,2/15/2006 10:05
2134,81,178,2/15/2006 10:05
2135,81,186,2/15/2006 10:05
2136,81,194,2/15/2006 10:05
2137,81,215,2/15/2006 10:05
2138,81,219,2/15/2006 10:05
2139,81,232,2/15/2006 10:05
2140,81,260,2/15/2006 10:05
2141,81,267,2/15/2006 10:05
2142,81,268,2/15/2006 10:05
2143,81,304,2/15/2006 10:05
2144,81,332,2/15/2006 10:05
2145,81,389,2/15/2006 10:05
2146,81,398,2/15/2006 10:05
2147,81,453,2/15/2006 10:05
2148,81,458,2/15/2006 10:05
2149,81,465,2/15/2006 10:05
2150,81,505,2/15/2006 10:05
2151,81,508,2/15/2006 10:05
2152,81,527,2/15/2006 10:05
2153,81,545,2/15/2006 10:05
2154,81,564,2/15/2006 10:05
2155,81,578,2/15/2006 10:05
2156,81,579,2/15/2006 10:05
2157,81,613,2/15/2006 10:05
2158,81,619,2/15/2006 10:05
2159,81,643,2/15/2006 10:05
2160,81,692,2/15/2006 10:05
2161,81,710,2/15/2006 10:05
2162,81,729,2/15/2006 10:05
2163,81,761,2/15/2006 10:05
2164,81,827,2/15/2006 10:05
2165,81,910,2/15/2006 10:05
2166,82,17,2/15/2006 10:05
2167,82,33,2/15/2006 10:05
2168,82,104,2/15/2006 10:05
2169,82,143,2/15/2006 10:05
2170,82,188,2/15/2006 10:05
2171,82,242,2/15/2006 10:05
2172,82,247,2/15/2006 10:05
2173,82,290,2/15/2006 10:05
2174,82,306,2/15/2006 10:05
2175,82,316,2/15/2006 10:05
2176,82,344,2/15/2006 10:05
2177,82,453,2/15/2006 10:05
2178,82,468,2/15/2006 10:05
2179,82,480,2/15/2006 10:05
2180,82,497,2/15/2006 10:05
2181,82,503,2/15/2006 10:05
2182,82,527,2/15/2006 10:05
2183,82,551,2/15/2006 10:05
2184,82,561,2/15/2006 10:05
2185,82,750,2/15/2006 10:05
2186,82,787,2/15/2006 10:05
2187,82,802,2/15/2006 10:05
2188,82,838,2/15/2006 10:05
2189,82,839,2/15/2006 10:05
2190,82,870,2/15/2006 10:05
2191,82,877,2/15/2006 10:05
2192,82,893,2/15/2006 10:05
2193,82,911,2/15/2006 10:05
2194,82,954,2/15/2006 10:05
2195,82,978,2/15/2006 10:05
2196,82,985,2/15/2006 10:05
2197,83,49,2/15/2006 10:05
2198,83,52,2/15/2006 10:05
2199,83,58,2/15/2006 10:05
2200,83,110,2/15/2006 10:05
2201,83,120,2/15/2006 10:05
2202,83,121,2/15/2006 10:05
2203,83,135,2/15/2006 10:05
2204,83,165,2/15/2006 10:05
2205,83,217,2/15/2006 10:05
2206,83,247,2/15/2006 10:05
2207,83,249,2/15/2006 10:05
2208,83,263,2/15/2006 10:05
2209,83,268,2/15/2006 10:05
2210,83,279,2/15/2006 10:05
2211,83,281,2/15/2006 10:05
2212,83,339,2/15/2006 10:05
2213,83,340,2/15/2006 10:05
2214,83,369,2/15/2006 10:05
2215,83,412,2/15/2006 10:05
2216,83,519,2/15/2006 10:05
2217,83,529,2/15/2006 10:05
2218,83,615,2/15/2006 10:05
2219,83,631,2/15/2006 10:05
2220,83,655,2/15/2006 10:05
2221,83,672,2/15/2006 10:05
2222,83,686,2/15/2006 10:05
2223,83,719,2/15/2006 10:05
2224,83,764,2/15/2006 10:05
2225,83,777,2/15/2006 10:05
2226,83,784,2/15/2006 10:05
2227,83,833,2/15/2006 10:05
2228,83,873,2/15/2006 10:05
2229,83,932,2/15/2006 10:05
2230,84,19,2/15/2006 10:05
2231,84,39,2/15/2006 10:05
2232,84,46,2/15/2006 10:05
2233,84,175,2/15/2006 10:05
2234,84,238,2/15/2006 10:05
2235,84,281,2/15/2006 10:05
2236,84,290,2/15/2006 10:05
2237,84,312,2/15/2006 10:05
2238,84,317,2/15/2006 10:05
2239,84,413,2/15/2006 10:05
2240,84,414,2/15/2006 10:05
2241,84,460,2/15/2006 10:05
2242,84,479,2/15/2006 10:05
2243,84,491,2/15/2006 10:05
2244,84,529,2/15/2006 10:05
2245,84,540,2/15/2006 10:05
2246,84,566,2/15/2006 10:05
2247,84,574,2/15/2006 10:05
2248,84,589,2/15/2006 10:05
2249,84,616,2/15/2006 10:05
2250,84,646,2/15/2006 10:05
2251,84,703,2/15/2006 10:05
2252,84,729,2/15/2006 10:05
2253,84,764,2/15/2006 10:05
2254,84,782,2/15/2006 10:05
2255,84,809,2/15/2006 10:05
2256,84,830,2/15/2006 10:05
2257,84,843,2/15/2006 10:05
2258,84,887,2/15/2006 10:05
2259,84,975,2/15/2006 10:05
2260,84,996,2/15/2006 10:05
2261,85,2,2/15/2006 10:05
2262,85,14,2/15/2006 10:05
2263,85,72,2/15/2006 10:05
2264,85,85,2/15/2006 10:05
2265,85,92,2/15/2006 10:05
2266,85,148,2/15/2006 10:05
2267,85,216,2/15/2006 10:05
2268,85,290,2/15/2006 10:05
2269,85,296,2/15/2006 10:05
2270,85,297,2/15/2006 10:05
2271,85,337,2/15/2006 10:05
2272,85,383,2/15/2006 10:05
2273,85,421,2/15/2006 10:05
2274,85,446,2/15/2006 10:05
2275,85,461,2/15/2006 10:05
2276,85,475,2/15/2006 10:05
2277,85,478,2/15/2006 10:05
2278,85,522,2/15/2006 10:05
2279,85,543,2/15/2006 10:05
2280,85,558,2/15/2006 10:05
2281,85,591,2/15/2006 10:05
2282,85,630,2/15/2006 10:05
2283,85,678,2/15/2006 10:05
2284,85,711,2/15/2006 10:05
2285,85,761,2/15/2006 10:05
2286,85,812,2/15/2006 10:05
2287,85,869,2/15/2006 10:05
2288,85,875,2/15/2006 10:05
2289,85,895,2/15/2006 10:05
2290,85,957,2/15/2006 10:05
2291,85,960,2/15/2006 10:05
2292,86,137,2/15/2006 10:05
2293,86,163,2/15/2006 10:05
2294,86,196,2/15/2006 10:05
2295,86,216,2/15/2006 10:05
2296,86,249,2/15/2006 10:05
2297,86,303,2/15/2006 10:05
2298,86,331,2/15/2006 10:05
2299,86,364,2/15/2006 10:05
2300,86,391,2/15/2006 10:05
2301,86,432,2/15/2006 10:05
2302,86,482,2/15/2006 10:05
2303,86,486,2/15/2006 10:05
2304,86,519,2/15/2006 10:05
2305,86,520,2/15/2006 10:05
2306,86,548,2/15/2006 10:05
2307,86,623,2/15/2006 10:05
2308,86,631,2/15/2006 10:05
2309,86,636,2/15/2006 10:05
2310,86,752,2/15/2006 10:05
2311,86,760,2/15/2006 10:05
2312,86,808,2/15/2006 10:05
2313,86,857,2/15/2006 10:05
2314,86,878,2/15/2006 10:05
2315,86,893,2/15/2006 10:05
2316,86,905,2/15/2006 10:05
2317,86,923,2/15/2006 10:05
2318,86,929,2/15/2006 10:05
2319,87,48,2/15/2006 10:05
2320,87,157,2/15/2006 10:05
2321,87,161,2/15/2006 10:05
2322,87,199,2/15/2006 10:05
2323,87,207,2/15/2006 10:05
2324,87,250,2/15/2006 10:05
2325,87,253,2/15/2006 10:05
2326,87,312,2/15/2006 10:05
2327,87,421,2/15/2006 10:05
2328,87,570,2/15/2006 10:05
2329,87,599,2/15/2006 10:05
2330,87,606,2/15/2006 10:05
2331,87,654,2/15/2006 10:05
2332,87,679,2/15/2006 10:05
2333,87,706,2/15/2006 10:05
2334,87,718,2/15/2006 10:05
2335,87,721,2/15/2006 10:05
2336,87,830,2/15/2006 10:05
2337,87,870,2/15/2006 10:05
2338,87,952,2/15/2006 10:05
2339,87,961,2/15/2006 10:05
2340,88,4,2/15/2006 10:05
2341,88,76,2/15/2006 10:05
2342,88,87,2/15/2006 10:05
2343,88,128,2/15/2006 10:05
2344,88,170,2/15/2006 10:05
2345,88,193,2/15/2006 10:05
2346,88,234,2/15/2006 10:05
2347,88,304,2/15/2006 10:05
2348,88,602,2/15/2006 10:05
2349,88,620,2/15/2006 10:05
2350,88,668,2/15/2006 10:05
2351,88,717,2/15/2006 10:05
2352,88,785,2/15/2006 10:05
2353,88,819,2/15/2006 10:05
2354,88,839,2/15/2006 10:05
2355,88,881,2/15/2006 10:05
2356,88,908,2/15/2006 10:05
2357,88,929,2/15/2006 10:05
2358,88,940,2/15/2006 10:05
2359,88,968,2/15/2006 10:05
2360,89,47,2/15/2006 10:05
2361,89,103,2/15/2006 10:05
2362,89,117,2/15/2006 10:05
2363,89,162,2/15/2006 10:05
2364,89,182,2/15/2006 10:05
2365,89,187,2/15/2006 10:05
2366,89,212,2/15/2006 10:05
2367,89,254,2/15/2006 10:05
2368,89,266,2/15/2006 10:05
2369,89,306,2/15/2006 10:05
2370,89,342,2/15/2006 10:05
2371,89,406,2/15/2006 10:05
2372,89,410,2/15/2006 10:05
2373,89,446,2/15/2006 10:05
2374,89,473,2/15/2006 10:05
2375,89,488,2/15/2006 10:05
2376,89,529,2/15/2006 10:05
2377,89,542,2/15/2006 10:05
2378,89,564,2/15/2006 10:05
2379,89,697,2/15/2006 10:05
2380,89,833,2/15/2006 10:05
2381,89,864,2/15/2006 10:05
2382,89,970,2/15/2006 10:05
2383,89,976,2/15/2006 10:05
